$,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``
0.00397456279809221,0.000794912559618442,0.0,0.0,0.12758346581875993,0.12281399046104928,0.0047694753577106515,0.09181240063593005,0.0417329093799682,0.20786963434022257,0.003577106518282989,0.0,0.25794912559618444,0.17527821939586646,0.015103338632750398,0.009936406995230525,0.04213036565977742,0.3899046104928458,0.000794912559618442,0.000794912559618442,0.14109697933227344,0.0011923688394276629,0.008744038155802861,0.14427662957074722,0.04491255961844197,0.12360890302066772,0.006359300476947536,0.000397456279809221,0.01192368839427663,0.0,0.08187599364069953,0.0,0.14546899841017488,0.08823529411764706,0.03696343402225755,0.0472972972972973,0.10015898251192369,0.054848966613672494,0.01232114467408585,0.015500794912559618,0.0,0.016693163751987282,0.000794912559618442
0.008314678605692356,0.005116725295810681,0.0,0.0,0.13463383434601855,0.16053725615606013,0.012791813239526703,0.09817716661336745,0.05244643428205948,0.23217141029740965,0.006715701950751519,0.004796929964822514,0.23217141029740965,0.14870482890949793,0.016309561880396548,0.004157339302846178,0.03709625839462744,0.40997761432683083,0.0031979533098816758,0.0003197953309881676,0.1400703549728174,0.002878157978893508,0.007675087943716022,0.18228333866325552,0.03581707707067477,0.1400703549728174,0.0025583626479053407,0.0009593859929645027,0.0118324272465622,0.0,0.0709945634793732,0.0019187719859290054,0.13495362967700672,0.08218740006395907,0.044451551007355296,0.04157339302846178,0.14326830828269907,0.07419251678925488,0.011512631915574032,0.019187719859290055,0.0,0.01854812919731372,0.005116725295810681
0.003237555645487657,0.0016187778227438284,0.0,0.0,0.15783083771752326,0.15135572642654796,0.019830028328611898,0.09631728045325778,0.03197086199919061,0.20234722784297854,0.009307972480777013,0.0,0.26102792391744234,0.17968433832456496,0.010117361392148928,0.0056657223796034,0.052610279239174426,0.3480372318899231,0.0028328611898017,0.0,0.1481181707810603,0.0020234722784297854,0.0056657223796034,0.1962768110076892,0.042897612302711455,0.15540267098340751,0.004046944556859571,0.0012140833670578712,0.010926750303520841,0.0,0.09227033589639821,0.0024281667341157424,0.16552003237555646,0.06636989073249697,0.04856333468231485,0.05908539053014974,0.1452853095912586,0.07365439093484419,0.017806556050182113,0.025900445163901255,0.0,0.018615944961554026,0.0016187778227438284
0.006906906906906907,0.0009009009009009009,0.0,0.0,0.1852852852852853,0.21441441441441442,0.005405405405405406,0.109009009009009,0.03783783783783784,0.2072072072072072,0.004204204204204204,0.0003003003003003003,0.2552552552552553,0.18498498498498497,0.008708708708708709,0.0075075075075075074,0.04924924924924925,0.3588588588588589,0.0003003003003003003,0.0,0.13063063063063063,0.0003003003003003003,0.005405405405405406,0.25555555555555554,0.04024024024024024,0.1864864864864865,0.0018018018018018018,0.0009009009009009009,0.013513513513513514,0.0,0.07537537537537538,0.002702702702702703,0.15405405405405406,0.08318318318318318,0.06516516516516517,0.04954954954954955,0.17327327327327327,0.08648648648648649,0.01951951951951952,0.016816816816816817,0.0,0.023423423423423424,0.0009009009009009009
0.00117096018735363,0.00351288056206089,0.0,0.0,0.11007025761124122,0.1449063231850117,0.020491803278688523,0.101288056206089,0.02459016393442623,0.20081967213114754,0.004098360655737705,0.0002927400468384075,0.22482435597189696,0.1917447306791569,0.00819672131147541,0.00234192037470726,0.05122950819672131,0.40398126463700235,0.006147540983606557,0.0,0.11738875878220141,0.0008782201405152225,0.009953161592505855,0.1560304449648712,0.03249414519906323,0.1214871194379391,0.00117096018735363,0.0002927400468384075,0.007903981264637002,0.0,0.0664519906323185,0.0014637002341920376,0.1443208430913349,0.08167447306791568,0.04156908665105386,0.039519906323185014,0.07874707259953162,0.07903981264637003,0.01288056206088993,0.01756440281030445,0.000585480093676815,0.019320843091334895,0.00351288056206089
0.0027901785714285715,0.0013950892857142857,0.0,0.0,0.12527901785714285,0.125,0.028459821428571428,0.08816964285714286,0.015904017857142856,0.22795758928571427,0.006417410714285714,0.0,0.2513950892857143,0.18610491071428573,0.011439732142857142,0.0033482142857142855,0.032924107142857144,0.4497767857142857,0.008370535714285714,0.00027901785714285713,0.10853794642857142,0.0030691964285714285,0.006975446428571429,0.13839285714285715,0.03404017857142857,0.11635044642857142,0.0030691964285714285,0.0008370535714285714,0.008928571428571428,0.0,0.07198660714285714,0.002232142857142857,0.12220982142857142,0.06417410714285714,0.04994419642857143,0.04575892857142857,0.09821428571428571,0.07952008928571429,0.022321428571428572,0.012834821428571428,0.00027901785714285713,0.016462053571428572,0.0011160714285714285
0.0,0.0014074595355383533,0.0007037297677691766,0.0007037297677691766,0.1294862772695285,0.18156228008444758,0.01055594651653765,0.06826178747361013,0.03096410978184377,0.22308233638282898,0.009148486980999296,0.0007037297677691766,0.24278676988036593,0.14004222378606615,0.005629838142153413,0.01055594651653765,0.04785362420830401,0.4095707248416608,0.00422237860661506,0.0,0.09359605911330049,0.0014074595355383533,0.005629838142153413,0.22237860661505982,0.03518648838845883,0.13511611541168192,0.00211118930330753,0.0,0.012667135819845179,0.0,0.13159746657283602,0.005629838142153413,0.2343420126671358,0.048557353976073185,0.06052076002814919,0.03940886699507389,0.16396903589021816,0.08022519352568613,0.009148486980999296,0.03166783954961295,0.0,0.011259676284306826,0.0007037297677691766
0.0,0.0007861635220125787,0.0,0.0,0.1580188679245283,0.15880503144654087,0.0047169811320754715,0.11084905660377359,0.025157232704402517,0.23270440251572327,0.006289308176100629,0.0,0.26808176100628933,0.18160377358490565,0.00550314465408805,0.0015723270440251573,0.05345911949685535,0.389937106918239,0.0031446540880503146,0.0007861635220125787,0.13128930817610063,0.0,0.0015723270440251573,0.18474842767295596,0.04245283018867924,0.14229559748427673,0.0031446540880503146,0.0015723270440251573,0.013364779874213837,0.0,0.0959119496855346,0.00550314465408805,0.17845911949685533,0.06289308176100629,0.0479559748427673,0.04009433962264151,0.10770440251572327,0.07547169811320754,0.006289308176100629,0.02358490566037736,0.0,0.013364779874213837,0.0007861635220125787
0.0,0.0008230452674897119,0.0,0.0,0.14650205761316873,0.14979423868312758,0.010699588477366255,0.10781893004115227,0.007407407407407408,0.28559670781893004,0.010699588477366255,0.0,0.3045267489711934,0.1580246913580247,0.0016460905349794238,0.0049382716049382715,0.04609053497942387,0.4065843621399177,0.0024691358024691358,0.0,0.12757201646090535,0.0008230452674897119,0.011522633744855968,0.194238683127572,0.024691358024691357,0.16790123456790124,0.0,0.0,0.007407407407407408,0.0,0.10699588477366255,0.0008230452674897119,0.18271604938271604,0.0345679012345679,0.06502057613168724,0.04526748971193416,0.1580246913580247,0.10864197530864197,0.023868312757201648,0.03950617283950617,0.0,0.014814814814814815,0.0
0.0,0.0023790642347343376,0.0,0.0,0.14432989690721648,0.1387787470261697,0.004758128469468675,0.11498810467882632,0.02458366375892149,0.21570182394924664,0.0055511498810467885,0.0,0.2839016653449643,0.1681205392545599,0.014274385408406027,0.0023790642347343376,0.06106264869151467,0.352101506740682,0.003965107057890563,0.0007930214115781126,0.12133227597145123,0.0031720856463124504,0.013481363996827915,0.28072957969865187,0.05471847739888977,0.1641554321966693,0.0015860428231562252,0.0015860428231562252,0.01823949246629659,0.0,0.12450436161776368,0.0007930214115781126,0.2212529738302934,0.04282315622521808,0.06740681998413957,0.045995241871530534,0.18477398889770025,0.09754163362410785,0.011102299762093577,0.035685963521015066,0.0,0.0190325138778747,0.0023790642347343376
0.0,0.003898635477582846,0.01949317738791423,0.01949317738791423,0.1617933723196881,0.12475633528265107,0.01364522417153996,0.11500974658869395,0.017543859649122806,0.24951267056530213,0.001949317738791423,0.0,0.32748538011695905,0.1617933723196881,0.003898635477582846,0.007797270955165692,0.06042884990253411,0.43859649122807015,0.0,0.0,0.10721247563352826,0.003898635477582846,0.0,0.22417153996101363,0.03898635477582846,0.15984405458089668,0.003898635477582846,0.0,0.017543859649122806,0.0,0.09941520467836257,0.0,0.17543859649122806,0.04678362573099415,0.042884990253411304,0.050682261208576995,0.1189083820662768,0.13255360623781676,0.021442495126705652,0.031189083820662766,0.0,0.017543859649122806,0.003898635477582846
0.0019723865877712033,0.0,0.03747534516765286,0.03747534516765286,0.1341222879684418,0.16568047337278108,0.05917159763313609,0.09467455621301775,0.03944773175542406,0.2583826429980276,0.005917159763313609,0.0,0.23076923076923078,0.14595660749506903,0.011834319526627219,0.0019723865877712033,0.05917159763313609,0.34714003944773175,0.0,0.0,0.13609467455621302,0.007889546351084813,0.0019723865877712033,0.21696252465483234,0.03747534516765286,0.14792899408284024,0.0019723865877712033,0.0,0.013806706114398421,0.0,0.09072978303747535,0.0039447731755424065,0.15976331360946747,0.055226824457593686,0.08284023668639054,0.055226824457593686,0.13609467455621302,0.07100591715976332,0.011834319526627219,0.011834319526627219,0.0,0.03353057199211045,0.0
0.0,0.00487012987012987,0.012987012987012988,0.012987012987012988,0.1185064935064935,0.14935064935064934,0.037337662337662336,0.09577922077922078,0.037337662337662336,0.23376623376623376,0.008116883116883116,0.0,0.2857142857142857,0.18993506493506493,0.00487012987012987,0.003246753246753247,0.04383116883116883,0.4090909090909091,0.0,0.0016233766233766235,0.1331168831168831,0.0,0.003246753246753247,0.14772727272727273,0.04220779220779221,0.1185064935064935,0.0016233766233766235,0.0,0.006493506493506494,0.0,0.06493506493506493,0.0,0.12337662337662338,0.09902597402597403,0.040584415584415584,0.05194805194805195,0.12337662337662338,0.07305194805194805,0.01948051948051948,0.01948051948051948,0.0016233766233766235,0.011363636363636364,0.00487012987012987
0.004210526315789474,0.0010526315789473684,0.009473684210526316,0.009473684210526316,0.13473684210526315,0.14210526315789473,0.035789473684210524,0.12526315789473685,0.015789473684210527,0.2557894736842105,0.009473684210526316,0.0010526315789473684,0.2557894736842105,0.18210526315789474,0.00631578947368421,0.0010526315789473684,0.031578947368421054,0.36947368421052634,0.0,0.003157894736842105,0.12210526315789473,0.0010526315789473684,0.0010526315789473684,0.1863157894736842,0.03894736842105263,0.1431578947368421,0.0,0.0010526315789473684,0.011578947368421053,0.0,0.13157894736842105,0.002105263157894737,0.1694736842105263,0.030526315789473683,0.08315789473684211,0.024210526315789474,0.15894736842105264,0.09894736842105263,0.01368421052631579,0.022105263157894735,0.0,0.01263157894736842,0.0010526315789473684
0.0,0.002242152466367713,0.017937219730941704,0.017937219730941704,0.10650224215246637,0.1547085201793722,0.042600896860986545,0.06278026905829596,0.03811659192825112,0.242152466367713,0.005605381165919282,0.0,0.2769058295964126,0.1961883408071749,0.004484304932735426,0.008968609865470852,0.033632286995515695,0.4304932735426009,0.0,0.0,0.11547085201793722,0.0011210762331838565,0.006726457399103139,0.1625560538116592,0.020179372197309416,0.12219730941704036,0.005605381165919282,0.004484304932735426,0.013452914798206279,0.0,0.08632286995515695,0.0,0.12219730941704036,0.11995515695067265,0.05605381165919283,0.03699551569506727,0.1132286995515695,0.06614349775784753,0.02242152466367713,0.01233183856502242,0.0,0.01905829596412556,0.002242152466367713
0.0,0.0029940119760479044,0.017964071856287425,0.017964071856287425,0.15568862275449102,0.16167664670658682,0.09580838323353294,0.11676646706586827,0.017964071856287425,0.2964071856287425,0.014970059880239521,0.0,0.37425149700598803,0.18263473053892215,0.0029940119760479044,0.0029940119760479044,0.08682634730538923,0.36227544910179643,0.0,0.0,0.15568862275449102,0.0029940119760479044,0.0,0.25449101796407186,0.02694610778443114,0.17964071856287425,0.0,0.005988023952095809,0.008982035928143712,0.0,0.12574850299401197,0.005988023952095809,0.20359281437125748,0.04790419161676647,0.04790419161676647,0.05389221556886228,0.20059880239520958,0.12874251497005987,0.041916167664670656,0.023952095808383235,0.0,0.023952095808383235,0.0029940119760479044
0.003389830508474576,0.0,0.01694915254237288,0.01694915254237288,0.15932203389830507,0.14915254237288136,0.023728813559322035,0.08135593220338982,0.05423728813559322,0.24067796610169492,0.003389830508474576,0.0,0.2033898305084746,0.1288135593220339,0.003389830508474576,0.006779661016949152,0.020338983050847456,0.3389830508474576,0.0,0.0,0.14915254237288136,0.0,0.006779661016949152,0.20677966101694914,0.010169491525423728,0.13898305084745763,0.003389830508474576,0.003389830508474576,0.023728813559322035,0.0,0.06440677966101695,0.0,0.11864406779661017,0.05423728813559322,0.04067796610169491,0.0847457627118644,0.13898305084745763,0.05084745762711865,0.01694915254237288,0.01694915254237288,0.0,0.020338983050847456,0.0
0.0,0.003766478342749529,0.015065913370998116,0.015065913370998116,0.1167608286252354,0.15254237288135594,0.04519774011299435,0.09792843691148775,0.018832391713747645,0.2919020715630885,0.003766478342749529,0.0,0.3088512241054614,0.1902071563088512,0.013182674199623353,0.003766478342749529,0.05273069679849341,0.3785310734463277,0.0,0.0,0.10922787193973635,0.0018832391713747645,0.003766478342749529,0.21092278719397364,0.026365348399246705,0.1337099811676083,0.003766478342749529,0.0,0.003766478342749529,0.0,0.128060263653484,0.0018832391713747645,0.17702448210922786,0.02071563088512241,0.060263653483992465,0.03954802259887006,0.1694915254237288,0.12994350282485875,0.02071563088512241,0.026365348399246705,0.0,0.01694915254237288,0.0018832391713747645
0.0,0.012658227848101266,0.0,0.0,0.12151898734177215,0.17215189873417722,0.030379746835443037,0.0759493670886076,0.015189873417721518,0.28354430379746837,0.010126582278481013,0.002531645569620253,0.3265822784810127,0.18227848101265823,0.002531645569620253,0.005063291139240506,0.07848101265822785,0.44050632911392407,0.0,0.0,0.13164556962025317,0.007594936708860759,0.005063291139240506,0.16455696202531644,0.035443037974683546,0.1291139240506329,0.002531645569620253,0.002531645569620253,0.012658227848101266,0.0,0.09873417721518987,0.002531645569620253,0.1848101265822785,0.030379746835443037,0.0379746835443038,0.035443037974683546,0.10886075949367088,0.11645569620253164,0.03291139240506329,0.017721518987341773,0.0,0.027848101265822784,0.0
0.001455604075691412,0.011644832605531296,0.0,0.0,0.1470160116448326,0.13537117903930132,0.07860262008733625,0.10771470160116449,0.02911208151382824,0.22998544395924309,0.005822416302765648,0.0,0.29985443959243085,0.17467248908296942,0.004366812227074236,0.008733624454148471,0.050946142649199416,0.4119359534206696,0.001455604075691412,0.0,0.11935953420669577,0.0,0.011644832605531296,0.17612809315866085,0.06259097525473072,0.13537117903930132,0.0,0.0,0.011644832605531296,0.0,0.11062590975254731,0.001455604075691412,0.20378457059679767,0.03202328966521106,0.043668122270742356,0.036390101892285295,0.0975254730713246,0.0858806404657933,0.018922852983988356,0.017467248908296942,0.0,0.011644832605531296,0.008733624454148471
0.00530035335689046,0.007067137809187279,0.0,0.0,0.10600706713780919,0.15724381625441697,0.08657243816254417,0.08303886925795052,0.03356890459363958,0.26855123674911663,0.014134275618374558,0.0017667844522968198,0.2667844522968198,0.21554770318021202,0.007067137809187279,0.0017667844522968198,0.061837455830388695,0.4098939929328622,0.0017667844522968198,0.0,0.10777385159010601,0.0017667844522968198,0.00530035335689046,0.17491166077738515,0.030035335689045935,0.1431095406360424,0.00530035335689046,0.0017667844522968198,0.012367491166077738,0.0,0.06713780918727916,0.0017667844522968198,0.15547703180212014,0.045936395759717315,0.04770318021201413,0.044169611307420496,0.11130742049469965,0.0812720848056537,0.026501766784452298,0.022968197879858657,0.0,0.012367491166077738,0.007067137809187279
0.007434944237918215,0.007434944237918215,0.0,0.0,0.10408921933085502,0.23048327137546468,0.137546468401487,0.1524163568773234,0.03717472118959108,0.27137546468401486,0.01858736059479554,0.0,0.3048327137546468,0.21189591078066913,0.0,0.0037174721189591076,0.04460966542750929,0.36059479553903345,0.0,0.0,0.10037174721189591,0.0,0.0,0.3048327137546468,0.026022304832713755,0.15985130111524162,0.0,0.0,0.022304832713754646,0.0,0.10408921933085502,0.007434944237918215,0.16728624535315986,0.05204460966542751,0.048327137546468404,0.07806691449814127,0.1821561338289963,0.12639405204460966,0.007434944237918215,0.01858736059479554,0.0,0.011152416356877323,0.0
0.0,0.0125,0.0,0.0,0.1,0.14791666666666667,0.08333333333333333,0.10416666666666667,0.01875,0.29791666666666666,0.008333333333333333,0.0020833333333333333,0.33958333333333335,0.18541666666666667,0.0020833333333333333,0.004166666666666667,0.052083333333333336,0.4125,0.0,0.0,0.13125,0.0,0.014583333333333334,0.18125,0.041666666666666664,0.10416666666666667,0.0,0.0020833333333333333,0.016666666666666666,0.0,0.08125,0.0,0.15416666666666667,0.027083333333333334,0.06041666666666667,0.03958333333333333,0.1375,0.07916666666666666,0.016666666666666666,0.025,0.0,0.0125,0.0
0.0,0.003676470588235294,0.0,0.0,0.11580882352941177,0.17830882352941177,0.17095588235294118,0.1323529411764706,0.014705882352941176,0.2867647058823529,0.016544117647058824,0.0,0.3290441176470588,0.18933823529411764,0.007352941176470588,0.003676470588235294,0.07536764705882353,0.4099264705882353,0.001838235294117647,0.0,0.12316176470588236,0.0,0.001838235294117647,0.1875,0.027573529411764705,0.15073529411764705,0.001838235294117647,0.001838235294117647,0.007352941176470588,0.0,0.09375,0.001838235294117647,0.18566176470588236,0.051470588235294115,0.04411764705882353,0.04963235294117647,0.15073529411764705,0.10477941176470588,0.03676470588235294,0.03308823529411765,0.0,0.02022058823529412,0.001838235294117647
0.0081799591002045,0.0,0.0,0.0,0.12269938650306748,0.17791411042944785,0.0736196319018405,0.08997955010224949,0.04294478527607362,0.25766871165644173,0.006134969325153374,0.002044989775051125,0.310838445807771,0.15950920245398773,0.00408997955010225,0.006134969325153374,0.053169734151329244,0.43149284253578735,0.0,0.0,0.1165644171779141,0.0,0.00408997955010225,0.1738241308793456,0.026584867075664622,0.15950920245398773,0.002044989775051125,0.0,0.006134969325153374,0.0,0.07770961145194274,0.002044989775051125,0.1492842535787321,0.05521472392638037,0.05521472392638037,0.05725971370143149,0.12269938650306748,0.09611451942740286,0.02044989775051125,0.014314928425357873,0.0,0.028629856850715747,0.0
0.004618937644341801,0.0023094688221709007,0.0,0.0,0.10392609699769054,0.20785219399538107,0.04849884526558892,0.07621247113163972,0.06004618937644342,0.23094688221709006,0.004618937644341801,0.0023094688221709007,0.23556581986143188,0.20554272517321015,0.004618937644341801,0.0023094688221709007,0.02771362586605081,0.4018475750577367,0.0,0.0,0.12009237875288684,0.0,0.011547344110854504,0.16166281755196305,0.03464203233256351,0.10623556581986143,0.0,0.0023094688221709007,0.018475750577367205,0.0,0.08775981524249422,0.0,0.15935334872979215,0.004618937644341801,0.025404157043879907,0.03695150115473441,0.16397228637413394,0.09468822170900693,0.011547344110854504,0.011547344110854504,0.0,0.018475750577367205,0.0023094688221709007
0.0010604453870625664,0.0042417815482502655,0.0,0.0,0.0911983032873807,0.11346765641569459,0.013785790031813362,0.0975609756097561,0.016967126193001062,0.2513255567338282,0.006362672322375398,0.0010604453870625664,0.28101802757158006,0.17815482502651114,0.006362672322375398,0.006362672322375398,0.041357370095440084,0.4135737009544008,0.007423117709437964,0.0010604453870625664,0.1325556733828208,0.0,0.005302226935312832,0.14952279957582185,0.03817603393425239,0.11558854718981973,0.0042417815482502655,0.0021208907741251328,0.005302226935312832,0.0,0.07635206786850478,0.0010604453870625664,0.14528101802757157,0.05090137857900318,0.04559915164369035,0.05514316012725345,0.10498409331919406,0.05938494167550371,0.02332979851537646,0.013785790031813362,0.0,0.0042417815482502655,0.003181336161187699
0.0011210762331838565,0.0011210762331838565,0.0,0.0,0.10089686098654709,0.17152466367713004,0.014573991031390135,0.07174887892376682,0.01905829596412556,0.21076233183856502,0.006726457399103139,0.0,0.24551569506726456,0.18385650224215247,0.008968609865470852,0.0011210762331838565,0.034753363228699555,0.413677130044843,0.005605381165919282,0.0,0.16031390134529147,0.0011210762331838565,0.004484304932735426,0.1591928251121076,0.0515695067264574,0.10986547085201794,0.004484304932735426,0.0011210762331838565,0.005605381165919282,0.0,0.07062780269058296,0.0,0.13340807174887892,0.02242152466367713,0.04035874439461883,0.04708520179372197,0.1132286995515695,0.07062780269058296,0.008968609865470852,0.01233183856502242,0.0,0.01233183856502242,0.0011210762331838565
